source_id,source_type,source_name,doi,salt,temperature_c,concentration,concentration_unit,solvent_a,ratio_a,solvent_b,ratio_b,solvent_c,ratio_c,solvent_ratio_basis,component_count,solubility_mole_fraction,fully_dissolved,conductivity,conductivity_unit,viscosity_mpas,phase_stable_24h,phase_stable_7d,relative_uncertainty,notes
CALiSol-23:12653,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,1.0,mol/l,3-Me-2-Oxazolidinone,100.0,,,,,v,1,,True,3.08,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12654,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,1.0,mol/l,3-MeSulfolane,100.0,,,,,v,1,,True,0.43,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12660,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,1.0,mol/l,g-Butyrolactone,100.0,,,,,v,1,,True,6.72,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12679,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,1.0,mol/l,DMF,100.0,,,,,v,1,,True,13.54,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12992,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,1.0,mol/l,EC,100.0,,,,,v,1,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13301,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,0.2,mol/l,PC,100.0,,,,,v,1,,True,1.8,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13302,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,1.0,mol/l,PC,100.0,,,,,v,1,,True,2.68,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13308,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,0.2,mol/l,Sulfolane,100.0,,,,,v,1,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13309,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,0.5,mol/l,Sulfolane,100.0,,,,,v,1,,True,1.01,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13310,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,1.0,mol/l,Sulfolane,100.0,,,,,v,1,,True,1.03,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13311,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,1.5,mol/l,Sulfolane,100.0,,,,,v,1,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13312,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,2.0,mol/l,Sulfolane,100.0,,,,,v,1,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13533,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,0.75,mol/l,TEOS,100.0,,,,,v,1,,True,0.17,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13534,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,1.0,mol/l,THF,100.0,,,,,v,1,,True,11.0,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13535,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,0.0,1.0,mol/l,3-Glyme,100.0,,,,,v,1,,True,1.76,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12370,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,1.0,mol/l,2-MeTHF,100.0,,,,,v,1,,True,2.73,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12683,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,1.0,mol/l,3-Me-2-Oxazolidinone,100.0,,,,,v,1,,True,5.56,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12684,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,1.0,mol/l,3-MeSulfolane,100.0,,,,,v,1,,True,1.25,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12690,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,1.0,mol/l,g-Butyrolactone,100.0,,,,,v,1,,True,10.62,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12709,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,1.0,mol/l,DMF,100.0,,,,,v,1,,True,19.4,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13024,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,1.0,mol/l,EC,100.0,,,,,v,1,,True,6.97,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13324,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,0.2,mol/l,PC,100.0,,,,,v,1,,True,2.93,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13325,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,1.0,mol/l,PC,100.0,,,,,v,1,,True,5.28,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13331,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,0.2,mol/l,Sulfolane,100.0,,,,,v,1,,True,1.02,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13332,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,0.5,mol/l,Sulfolane,100.0,,,,,v,1,,True,1.9,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13333,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,1.0,mol/l,Sulfolane,100.0,,,,,v,1,,True,2.08,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13334,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,1.5,mol/l,Sulfolane,100.0,,,,,v,1,,True,1.62,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13335,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,2.0,mol/l,Sulfolane,100.0,,,,,v,1,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13552,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,0.75,mol/l,TEOS,100.0,,,,,v,1,,True,0.24,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13553,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,1.0,mol/l,THF,100.0,,,,,v,1,,True,12.87,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13554,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,20.0,1.0,mol/l,3-Glyme,100.0,,,,,v,1,,True,3.37,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12395,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.0,mol/l,2-MeTHF,100.0,,,,,v,1,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12713,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.0,mol/l,3-Me-2-Oxazolidinone,100.0,,,,,v,1,,True,8.49,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12714,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.0,mol/l,3-MeSulfolane,100.0,,,,,v,1,,True,2.56,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12720,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.0,mol/l,g-Butyrolactone,100.0,,,,,v,1,,True,14.82,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12739,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.0,mol/l,DMF,100.0,,,,,v,1,,True,25.29,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13056,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.0,mol/l,EC,100.0,,,,,v,1,,True,11.0,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13347,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,0.2,mol/l,PC,100.0,,,,,v,1,,True,4.26,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13348,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.0,mol/l,PC,100.0,,,,,v,1,,True,8.47,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13354,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,0.2,mol/l,Sulfolane,100.0,,,,,v,1,,True,1.6,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13355,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,0.5,mol/l,Sulfolane,100.0,,,,,v,1,,True,3.07,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13356,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.0,mol/l,Sulfolane,100.0,,,,,v,1,,True,3.6,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13357,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.5,mol/l,Sulfolane,100.0,,,,,v,1,,True,3.04,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13358,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,2.0,mol/l,Sulfolane,100.0,,,,,v,1,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13571,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,0.75,mol/l,TEOS,100.0,,,,,v,1,,True,0.3,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13572,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.0,mol/l,THF,100.0,,,,,v,1,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13573,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.0,mol/l,3-Glyme,100.0,,,,,v,1,,True,5.3,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12420,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,2-MeTHF,100.0,,,,,v,1,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12743,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,3-Me-2-Oxazolidinone,100.0,,,,,v,1,,True,12.1,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12744,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,3-MeSulfolane,100.0,,,,,v,1,,True,4.33,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12750,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,g-Butyrolactone,100.0,,,,,v,1,,True,19.64,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12769,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,DMF,100.0,,,,,v,1,,True,31.5,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13088,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,EC,100.0,,,,,v,1,,True,15.72,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13370,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,0.2,mol/l,PC,100.0,,,,,v,1,,True,5.69,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13371,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,PC,100.0,,,,,v,1,,True,12.3,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13377,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,0.2,mol/l,Sulfolane,100.0,,,,,v,1,,True,2.33,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13378,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,0.5,mol/l,Sulfolane,100.0,,,,,v,1,,True,4.57,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13379,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Sulfolane,100.0,,,,,v,1,,True,5.58,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13380,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.5,mol/l,Sulfolane,100.0,,,,,v,1,,True,5.05,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13381,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,2.0,mol/l,Sulfolane,100.0,,,,,v,1,,True,4.11,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13590,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,0.75,mol/l,TEOS,100.0,,,,,v,1,,True,0.36,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13591,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,THF,100.0,,,,,v,1,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13592,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,3-Glyme,100.0,,,,,v,1,,True,7.41,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12445,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,2-MeTHF,100.0,,,,,v,1,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12773,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,3-Me-2-Oxazolidinone,100.0,,,,,v,1,,True,15.65,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12774,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,3-MeSulfolane,100.0,,,,,v,1,,True,6.52,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12780,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,g-Butyrolactone,100.0,,,,,v,1,,True,23.54,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12799,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,DMF,100.0,,,,,v,1,,True,38.1,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13120,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,EC,100.0,,,,,v,1,,True,20.07,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13393,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,0.2,mol/l,PC,100.0,,,,,v,1,,True,7.21,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13394,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,PC,100.0,,,,,v,1,,True,16.56,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13400,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,0.2,mol/l,Sulfolane,100.0,,,,,v,1,,True,3.16,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13401,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,0.5,mol/l,Sulfolane,100.0,,,,,v,1,,True,6.26,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13402,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,Sulfolane,100.0,,,,,v,1,,True,7.97,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13403,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.5,mol/l,Sulfolane,100.0,,,,,v,1,,True,7.56,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13404,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,2.0,mol/l,Sulfolane,100.0,,,,,v,1,,True,6.46,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13609,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,0.75,mol/l,TEOS,100.0,,,,,v,1,,True,0.4,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13610,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,THF,100.0,,,,,v,1,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13611,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,3-Glyme,100.0,,,,,v,1,,True,9.6,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12202,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,1.0,mol/l,EC,50.0,2-MeTHF,50.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12217,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,1.0,mol/l,2-MeTHF,50.0,Freon 11,50.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12218,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,1.0,mol/l,2-MeTHF,70.0,Freon 11,30.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12219,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,1.0,mol/l,2-MeTHF,30.0,Methylene chloride,70.0,,,v,2,,True,1.08,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12470,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,1.0,mol/l,2-MeTHF,50.0,Methylene chloride,50.0,,,v,2,,True,2.51,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12471,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,1.0,mol/l,2-MeTHF,70.0,Methylene chloride,30.0,,,v,2,,True,1.86,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12472,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,1.0,mol/l,2-MeTHF,50.0,Sulfolane,50.0,,,v,2,,True,0.2,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12475,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,0.9,mol/l,2-Glyme,50.0,3-MeSulfolane,50.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12476,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,0.9,mol/l,Toluene,50.0,3-MeSulfolane,50.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12477,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,1.0,mol/l,Toluene,40.0,3-MeSulfolane,60.0,,,v,2,,True,0.01,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12479,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,1.0,mol/l,Sulfolane,40.0,Benzene,60.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12481,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,1.0,mol/l,DME,50.0,g-Butyrolactone,50.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12482,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,1.0,mol/l,Ethylmonoglyme,50.0,g-Butyrolactone,50.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12487,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,1.0,mol/l,Sulfolane,50.0,2-Glyme,50.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12488,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,-60.0,1.0,mol/l,Sulfolane,40.0,2-Glyme,60.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
